# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000279145.2	AC011912.1	lncRNA	30	16	14	0.3200	0.1139	0.1206
ENSG00000279146.1	AC063926.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279147.1	AC112504.1	TEC	1	1	0	0.0311	0.0111	0.0117
ENSG00000279148.1	AC126474.1	TEC	8	4	4	0.3539	0.1259	0.1334
ENSG00000279149.1	AL356750.1	TEC	2	1	1	0.0458	0.0163	0.0173
ENSG00000279151.1	AL021920.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279152.1	AC129492.6	TEC	0	206	222	0.0000	0.0000	0.0000
ENSG00000279153.1	AC117500.4	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279154.1	AL353726.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279155.1	AC233300.1	TEC	6	2	4	0.4201	0.1495	0.1583
ENSG00000279156.1	AL157359.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279157.1	AL162574.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279159.1	AC003681.1	lncRNA	40	1573	1597	0.0464	0.0165	0.0175
ENSG00000279160.1	AC009336.2	TEC	1	10	19	0.0218	0.0078	0.0082
ENSG00000279161.1	AC093503.2	TEC	1	0	1	0.0243	0.0087	0.0092
ENSG00000279162.1	AC141586.5	TEC	3	2	1	0.0837	0.0298	0.0316
ENSG00000279163.1	AP003122.6	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279164.1	AL118508.2	TEC	1	1	0	0.0309	0.0110	0.0116
ENSG00000279165.1	AC135776.4	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279166.1	AC009951.4	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279167.1	CR381572.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279168.2	AC105052.4	lncRNA	2	0	2	0.0922	0.0328	0.0347
ENSG00000279169.3	PRAMEF13	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000279170.3	TSTD3	protein_coding	206	249	258	0.7313	0.2603	0.2756
ENSG00000279171.1	AC006065.6	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279172.1	AC020904.3	TEC	0	99	90	0.0000	0.0000	0.0000
ENSG00000279173.1	AC092451.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279174.1	AC104581.3	TEC	4	12	20	0.0750	0.0267	0.0283
ENSG00000279175.1	AL033543.1	lncRNA	3	2	1	0.0128	0.0045	0.0048
ENSG00000279176.1	AC079316.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279177.1	CTBP2P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279179.1	AL662907.2	TEC	8	19	16	0.1327	0.0472	0.0500
ENSG00000279180.1	AC061709.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279181.1	AC110801.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279182.1	CR559946.2	lncRNA	0	23	29	0.0000	0.0000	0.0000
ENSG00000279186.1	FP236315.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279187.1	AC027601.4	TEC	14	7	7	0.3226	0.1148	0.1216
